ID,playerid,name,Playerfit,foot,moveGK,GKS,Ingso,Competetion,HeiGK,Dec,lpbg,la9,la6,rnoGroup,Solsbgopponent,positiondef,nmovGK,SRGK1,SRGK2,SRGK3,SRGK4,SRGK5,SRGK6,Choice,av_1,av_2,av_3,av_4,av_5,av_6,Shothardness,tappedtheball,ImportantnessGame,Importantnessgamegrouped,specialMatch,lastGKdive,CluborNationalTeam,competition,Minute,secondlastpenalty,secondlastGKdive,JColourPlayer,JColourGK,Great GK?,Status,Great_GK,foot_cat,mvmtGK_cat,standposGK_cat,ingameshoot_cat,compleague_cat,decider_cat,lastpenaltygoal_cat,lastpenaldir_cat,roundnogroup_cat,heightGK_cat,posdef_cat,GKmvmttyp_cat,opplstpengoal_cat,shothardness_cat,tappedball_cat,gameimportance_cat,specialmatch_cat,lastGKdive_cat,clubornational_cat,compCup_cat,compECC_cat,compNational_cat,compQuali_cat,jerseygreyGK_cat,jerseyredGK_cat,jerseyblackGK_cat,jerseyblueGK_cat,jerseygreenGK_cat,jerseyyellowGK_cat,jerseyorangeGK_cat,jerseygoldPL_cat,jerseyblackPL_cat,jerseywhitePL_cat,jerseypinkPL_cat,jerseypurplePL_cat,jerseyredPL_cat,jerseygreenPL_cat,secondlastGKdivedir_cat,secondlastpen_cat
2151,425,Telles,2,L,no,central,Ingame,League,186,no,Goal,9,6,null,null,DF,still,0.0622949,0.1083333,0.0318135,0.1624114,0.2333931,0.1776565,4,1,1,1,1,1,1,normal,no,3,important,no,Left,Club,League,75,Missed,Right,Blue-White,Blue,no,Goal,no,0,0,2,0,1,0,2,6,0,5,1,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2
2152,425,Telles,2,L,links geneigt,central,Ingame,League,192,no,Goal,7,4,null,null,DF,moving,0.06617421,0.1106061,0.03379463,0.1725253,0.2479272,0.1887197,6,1,1,1,1,1,1,strong,no,2,normal,no,Right,Club,League,56,Goal,Left,Blue-White,Red,no,Goal,no,0,1,2,0,1,0,2,4,0,11,1,1,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2153,425,Telles,2,L,no,central,Ingame,League,190,no,Goal,9,6,null,null,DF,still,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,3,1,1,1,1,1,1,strong,no,3,normal,no,Left,Club,League,45,Goal,Right,Blue-White,Orange,no,Goal,no,0,0,2,0,1,0,2,6,0,9,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
2154,425,Telles,2,L,no,central,Ingame,League,190,no,Goal,6,3,null,null,DF,still,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,3,1,1,1,1,1,1,strong,no,3,important,no,Right,Club,League,89,Goal,Left,Blue-White,Orange,no,Goal,no,0,0,2,0,1,0,2,3,0,9,1,2,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2155,425,Telles,2,L,jumping on spot,central,Ingame,League,186,no,Goal,6,3,null,null,DF,moving,0.0622949,0.1083333,0.0318135,0.1624114,0.2333931,0.1776565,3,1,1,1,1,1,1,normal,yes,3,important,no,Left,Club,League,88,Goal,Right,Blue-White,Yellow,no,Saved,no,0,2,2,0,1,0,2,3,0,5,1,1,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
2156,425,Telles,2,L,no,central,Shootout,EL,189,no,Saved,6,3,Final,Goal,DF,still,0.06423456,0.1094697,0.03280406,0.1674683,0.2406602,0.1831881,4,1,1,1,1,1,1,strong,no,5,normal,no,Right,Club,EL,null,Goal,Left,Red,Orange,no,Goal,no,0,0,2,1,0,0,1,3,0,8,1,2,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
2157,426,Terodde,1,R,no,central,Shootout,Cup,193,no,null,null,null,2,Goal,ST,still,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,6,1,1,1,1,1,1,normal,no,3,important,no,null,Club,Cup,null,null,null,White,Blue,no,Goal,no,1,0,2,1,0,0,0,0,0,12,0,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2158,426,Terodde,1,R,null,0,Shootout,Cup,197,no,Goal,9,6,1,Goal,ST,null,0.06940697,0.1125,0.03544557,0.1809535,0.260039,0.1979391,6,1,1,1,1,1,1,null,no,3,normal,no,Left,Club,Cup,null,null,null,White,Gold,no,Goal,no,1,0,0,1,0,0,2,6,0,16,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2159,427,Thiago,3,R,no,central,Shootout,EM,196,no,null,null,null,Semi-Final,Goal,MF,still,0.06876042,0.1121212,0.03511538,0.1792679,0.2576167,0.1960952,4,1,1,1,1,1,1,weak,no,5,important,yes,null,National Team,EM,null,null,null,White,Yellow,yes,Goal,yes,1,0,2,1,0,0,0,0,0,15,0,2,1,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2160,428,Thuram,2,R,no,central,Shootout,EM,183,no,null,null,null,last sixteen,Goal,ST,still,0.06035525,0.107197,0.03082293,0.1573544,0.226126,0.1721248,4,1,1,1,1,1,1,normal,no,4,important,no,null,National Team,EM,null,null,null,Blue,Green,no,Goal,no,1,0,2,1,0,0,0,0,0,2,0,2,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2161,429,Tillmann,1,R,jumping on spot,central,Shootout,Cup,187,yes,null,null,null,2,Goal,MF,moving,0.06294145,0.1087121,0.03214369,0.164097,0.2358154,0.1795003,4,1,1,1,1,1,1,normal,no,3,normal,no,null,Club,Cup,null,null,null,White,Orange,no,Goal,no,1,2,2,1,0,1,0,0,0,6,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2162,430,Tim Kruse,1,L,jumping on spot,central,Shootout,Cup,189,no,null,null,null,1,Goal,MF,moving,0.06423456,0.1094697,0.03280406,0.1674683,0.2406602,0.1831881,2,1,1,1,1,1,1,normal,no,3,important,no,null,Club,Cup,null,null,null,White,Blue,no,Missed,no,0,2,2,1,0,0,0,0,0,8,0,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2163,431,Tobias MÃ_ller,2,R,no,central,Shootout,Cup,187,no,null,null,null,1,Goal,MF,still,0.06294145,0.1087121,0.03214369,0.164097,0.2358154,0.1795003,1,1,1,1,1,1,1,normal,yes,3,unimportant,no,null,Club,Cup,null,null,null,White,Green,no,Saved,no,1,0,2,1,0,0,0,0,0,6,0,2,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2164,432,Torres,3,R,no,central,Ingame,WM,188,no,null,null,null,Group,null,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,4,1,1,1,1,1,1,normal,yes,3,important,no,null,National Team,WM,90,null,null,Red,Green,no,Goal,no,1,0,2,0,0,0,0,0,1,7,0,2,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2165,433,Totti,3,R,no,central,Ingame,WM,195,yes,null,null,null,last sixteen,null,ST,still,0.06811387,0.1117424,0.03478519,0.1775822,0.2551943,0.1942513,1,1,1,1,1,1,1,normal,no,4,normal,no,null,National Team,WM,90,null,null,Blue,Grey,no,Goal,no,1,0,2,0,0,1,0,0,0,14,0,2,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,434,TrÃ©zÃ©guet,1,R,no,central,Shootout,WM,192,no,null,null,null,Final,Goal,ST,still,0.06617421,0.1106061,0.03379463,0.1725253,0.2479272,0.1887197,1,1,1,1,1,1,1,normal,no,5,unimportant,yes,null,National Team,WM,null,null,null,White,Gold,yes,Missed,yes,1,0,2,1,0,0,0,0,0,11,0,2,1,2,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2167,435,Trippier,2,R,no,slightly right,Shootout,WM,183,no,null,null,null,last sixteen,Missed,DF,still,0.06035525,0.107197,0.03082293,0.1573544,0.226126,0.1721248,1,1,1,1,1,1,1,normal,no,4,normal,no,null,National Team,WM,null,null,null,Red,Blue,no,Goal,no,1,0,3,1,0,0,0,0,0,2,1,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2168,436,Tuanzebe,2,R,jumping on spot,central,Shootout,EL,189,yes,null,null,null,Final,Goal,DF,moving,0.06423456,0.1094697,0.03280406,0.1674683,0.2406602,0.1831881,3,1,1,1,1,1,1,normal,no,5,normal,yes,null,Club,EL,null,null,null,Red,Orange,no,Goal,no,1,2,2,1,0,1,0,0,0,8,1,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2169,437,Turan,1,R,no,central,Shootout,EM,193,no,null,null,null,Quarter-Final,null,MF,still,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,5,1,1,1,1,1,1,normal,no,4,normal,no,null,National Team,EM,null,null,null,Red,Green,no,Goal,no,1,0,2,1,0,0,0,0,0,12,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2170,438,Umana,1,R,jumping on spot,central,Shootout,WM,190,yes,null,null,null,last sixteen,Saved,DF,moving,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,1,1,1,1,1,1,1,normal,no,4,normal,no,null,National Team,WM,null,null,null,White,Yellow,no,Goal,no,1,2,2,1,0,1,0,0,0,9,1,1,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2171,438,Umana,1,R,no,central,Shootout,WM,193,yes,Goal,1,1,Quarter-Final,Goal,DF,still,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,6,1,1,1,1,1,1,normal,yes,4,important,yes,Left,National Team,WM,null,null,null,White,Green,yes,Saved,yes,1,0,2,1,0,1,2,1,0,12,1,2,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2172,439,Uribe,1,R,no,central,Shootout,WM,185,no,null,null,null,last sixteen,Saved,MF,still,0.06164835,0.1079545,0.03148331,0.1607257,0.2309707,0.1758126,3,1,1,1,1,1,1,normal,no,4,important,yes,null,National Team,WM,null,null,null,Yellow,Green,no,Missed,no,1,0,2,1,0,0,0,0,0,4,0,2,2,2,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2173,440,Uth,2,L,no,central,Shootout,Cup,192,yes,null,null,null,2,Missed,ST,still,0.06617421,0.1106061,0.03379463,0.1725253,0.2479272,0.1887197,3,1,1,1,1,1,1,normal,no,3,normal,no,null,Club,Cup,null,null,null,Green,Yellow,no,Goal,no,0,0,2,1,0,1,0,0,0,11,0,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2174,440,Uth,2,L,no,central,Ingame,League,192,no,Goal,6,3,null,null,ST,still,0.06617421,0.1106061,0.03379463,0.1725253,0.2479272,0.1887197,6,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,6,null,null,White,Green,no,Goal,no,0,0,2,0,1,0,2,3,0,11,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2175,440,Uth,2,L,jumping on spot,central,Ingame,League,192,no,Goal,9,6,null,null,ST,moving,0.06617421,0.1106061,0.03379463,0.1725253,0.2479272,0.1887197,4,1,1,1,1,1,1,normal,yes,3,normal,yes,Right,Club,League,59,Goal,Right,White,Blue,no,Saved,no,0,2,2,0,1,0,2,6,0,11,0,1,0,2,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
2176,440,Uth,2,L,no,central,Ingame,League,187,no,Saved,7,4,null,null,ST,still,0.06294145,0.1087121,0.03214369,0.164097,0.2358154,0.1795003,6,1,1,1,1,1,1,normal,yes,4,important,no,Left,Club,League,77,Goal,Right,Red,White,no,Saved,no,0,0,2,0,1,0,1,4,0,6,0,2,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2177,441,Valdez,1,R,no,central,Shootout,WM,185,no,null,null,null,last sixteen,Missed,ST,still,0.06164835,0.1079545,0.03148331,0.1607257,0.2309707,0.1758126,2,1,1,1,1,1,1,strong,no,4,important,no,null,National Team,WM,null,null,null,Red-White,Grey,no,Goal,no,1,0,2,1,0,0,0,0,0,4,0,2,2,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,442,van Persie,3,L,jumping on spot,central,Shootout,WM,185,no,null,null,null,Quarter-Final,Goal,ST,moving,0.06164835,0.1079545,0.03148331,0.1607257,0.2309707,0.1758126,6,1,1,1,1,1,1,normal,no,4,normal,no,null,National Team,WM,null,null,null,Orange,Blue,no,Goal,no,0,2,2,1,0,0,0,0,0,4,0,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2179,442,van Persie,3,L,rechts geneigt,central,Ingame,WM,186,no,Goal,9,6,match place 3,null,ST,moving,0.0622949,0.1083333,0.0318135,0.1624114,0.2333931,0.1776565,3,1,1,1,1,1,1,normal,no,3,normal,yes,Right,National Team,WM,3,null,null,Blue,Grey,yes,Goal,yes,0,3,2,0,0,0,2,6,0,5,0,1,0,2,0,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,443,Vardy,2,R,jumping on spot,slightly right,Ingame,League,193,no,null,null,null,null,null,ST,moving,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,6,1,1,1,1,1,1,strong,yes,3,normal,no,null,Club,League,86,null,null,Blue,Yellow,no,Goal,no,1,2,3,0,1,0,0,0,0,12,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2181,443,Vardy,2,R,no,central,Ingame,League,192,no,Goal,6,6,null,null,ST,still,0.06617421,0.1106061,0.03379463,0.1725253,0.2479272,0.1887197,4,1,1,1,1,1,1,strong,no,3,normal,no,Right,Club,League,28,null,null,Blue,Grey,no,Goal,no,1,0,2,0,1,0,2,6,0,11,0,2,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,443,Vardy,2,R,no,central,Shootout,Cup,191,yes,Goal,4,4,last sixteen,Goal,ST,still,0.06552766,0.1102273,0.03346444,0.1708396,0.2455049,0.1868758,1,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,Cup,null,Goal,Right,White,Green,no,Goal,no,1,0,2,1,0,1,2,4,0,10,0,2,1,2,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1
2183,443,Vardy,2,R,step left,slightly left,Ingame,League,191,no,Goal,1,1,null,null,ST,moving,0.06552766,0.1102273,0.03346444,0.1708396,0.2455049,0.1868758,2,1,1,1,1,1,1,strong,no,3,normal,no,Left,Club,League,65,Goal,Right,Blue,Purple,no,Goal,no,1,1,1,0,1,0,2,1,0,10,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2184,443,Vardy,2,R,step left,central,Ingame,League,196,no,Goal,2,2,null,null,ST,moving,0.06876042,0.1121212,0.03511538,0.1792679,0.2576167,0.1960952,6,1,1,1,1,1,1,strong,no,4,normal,no,Right,Club,League,45,Goal,Left,Black,Green,yes,Goal,yes,1,1,2,0,1,0,2,2,0,15,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2185,443,Vardy,2,R,no,central,Ingame,League,197,no,Goal,9,6,null,null,ST,still,0.06940697,0.1125,0.03544557,0.1809535,0.260039,0.1979391,4,1,1,1,1,1,1,strong,no,3,normal,no,Left,Club,League,65,Goal,Right,Blue,Yellow,no,Goal,no,1,0,2,0,1,0,2,6,0,16,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
2186,443,Vardy,2,R,no,central,Ingame,League,197,no,Goal,7,4,null,null,ST,still,0.06940697,0.1125,0.03544557,0.1809535,0.260039,0.1979391,2,1,1,1,1,1,1,strong,no,2,normal,no,Center,Club,League,72,Goal,Left,Blue,Yellow,no,Missed,no,1,0,2,0,1,0,2,4,0,16,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2187,443,Vardy,2,R,no,central,Ingame,League,199,no,Missed,2,2,null,null,ST,still,0.07070008,0.1132576,0.03610595,0.1843248,0.2648838,0.2016268,5,1,1,1,1,1,1,strong,no,3,normal,yes,Center,Club,League,62,Goal,Center,Blue,Orange,yes,Goal,yes,1,0,2,0,1,0,1,2,0,16,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
2188,443,Vardy,2,R,no,central,Ingame,League,195,no,Goal,5,5,null,null,ST,still,0.06811387,0.1117424,0.03478519,0.1775822,0.2551943,0.1942513,5,1,1,1,1,1,1,strong,no,3,normal,no,Left,Club,League,50,Missed,Center,Black,Red,no,Goal,no,1,0,2,0,1,0,2,5,0,14,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2
2189,443,Vardy,2,R,no,central,Ingame,League,193,no,Goal,8,5,null,null,ST,still,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,5,1,1,1,1,1,1,strong,yes,3,normal,yes,Right,Club,League,73,Goal,Left,Blue,Green,no,Saved,no,1,0,2,0,1,0,2,5,0,12,0,2,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2190,443,Vardy,2,R,jumping left and right,central,Ingame,Cup,184,yes,Saved,5,5,Quarter-Final,null,ST,moving,0.0610018,0.1075758,0.03115312,0.1590401,0.2285484,0.1739687,4,1,1,1,1,1,1,strong,no,3,normal,yes,Center,Club,Cup,90,Goal,Right,Blue,Yellow,yes,Goal,yes,1,4,2,0,0,1,1,5,0,3,0,1,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
2191,443,Vardy,2,R,no,central,Shootout,Cup,184,no,Goal,7,4,Quarter-Final,Goal,ST,still,0.0610018,0.1075758,0.03115312,0.1590401,0.2285484,0.1739687,4,1,1,1,1,1,1,strong,no,3,important,yes,Left,Club,Cup,null,Saved,Center,Blue,Yellow,yes,Missed,yes,1,0,2,1,0,0,2,4,0,3,0,2,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
2192,443,Vardy,2,R,no,central,Ingame,League,190,no,Missed,7,4,null,null,ST,still,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,6,1,1,1,1,1,1,strong,no,3,important,no,Left,Club,League,39,Goal,Left,Blue,Green,no,Goal,no,1,0,2,0,1,0,1,4,0,9,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2193,443,Vardy,2,R,step left,central,Ingame,League,185,no,Goal,9,6,null,null,ST,moving,0.06164835,0.1079545,0.03148331,0.1607257,0.2309707,0.1758126,4,1,1,1,1,1,1,strong,no,3,important,no,Left,Club,League,71,Missed,Left,Black,Yellow,no,Goal,no,1,1,2,0,1,0,2,6,0,4,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2
2194,443,Vardy,2,R,jumping left and right,central,Ingame,League,196,no,Goal,7,4,null,null,ST,moving,0.06876042,0.1121212,0.03511538,0.1792679,0.2576167,0.1960952,1,1,1,1,1,1,1,strong,no,4,normal,no,Right,Club,League,76,Goal,Left,Blue,Red,yes,Goal,yes,1,4,2,0,1,0,2,4,0,15,0,1,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2195,443,Vardy,2,R,no,central,Ingame,League,191,no,Goal,1,1,null,null,ST,still,0.06552766,0.1102273,0.03346444,0.1708396,0.2455049,0.1868758,4,1,1,1,1,1,1,strong,no,3,normal,no,Center,Club,League,30,Goal,Right,Blue,Green,no,Goal,no,1,0,2,0,1,0,2,1,0,10,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
2196,443,Vardy,2,R,links geneigt,central,Ingame,League,184,no,Goal,7,4,null,null,ST,moving,0.0610018,0.1075758,0.03115312,0.1590401,0.2285484,0.1739687,3,1,1,1,1,1,1,normal,no,3,normal,no,Left,Club,League,79,Goal,Center,Grey,Yellow,no,Goal,no,1,1,2,0,1,0,2,4,0,3,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
2197,443,Vardy,2,R,jumping left and right,central,Shootout,Cup,196,yes,Goal,3,3,last sixteen,Goal,ST,moving,0.06876042,0.1121212,0.03511538,0.1792679,0.2576167,0.1960952,4,1,1,1,1,1,1,strong,no,3,normal,no,Left,Club,Cup,null,Goal,Left,Blue,Green,no,Goal,no,1,4,2,1,0,1,2,3,0,15,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2198,443,Vardy,2,R,no,central,Ingame,League,193,no,Goal,7,4,null,null,ST,still,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,4,1,1,1,1,1,1,strong,no,3,normal,no,Center,Club,League,12,Goal,Left,Blue,Red,no,Goal,no,1,0,2,0,1,0,2,4,0,12,0,2,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2199,443,Vardy,2,R,no,central,Ingame,League,188,no,Goal,4,4,null,null,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,4,1,1,1,1,1,1,normal,yes,3,normal,no,Right,Club,League,60,Goal,Center,Blue,Red,yes,Saved,yes,1,0,2,0,1,0,2,4,0,7,0,2,0,2,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2200,443,Vardy,2,R,no,central,Ingame,League,193,no,Saved,7,4,null,null,ST,still,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,3,1,1,1,1,1,1,normal,yes,3,normal,no,Left,Club,League,84,Goal,Right,Grey,Green,no,Goal,no,1,0,2,0,1,0,1,4,0,12,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
2201,443,Vardy,2,R,no,central,Shootout,Cup,190,yes,Goal,6,3,2,Saved,ST,still,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,3,1,1,1,1,1,1,normal,no,2,normal,no,Right,Club,Cup,null,Saved,Left,Blue,Green,no,Goal,no,1,0,2,1,0,1,2,3,0,9,0,2,2,2,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
2202,443,Vardy,2,R,no,central,Ingame,League,196,no,Goal,6,3,null,null,ST,still,0.06876042,0.1121212,0.03511538,0.1792679,0.2576167,0.1960952,6,1,1,1,1,1,1,strong,no,3,normal,no,Right,Club,League,90,Goal,Right,Blue,Purple,no,Goal,no,1,0,2,0,1,0,2,3,0,15,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2203,443,Vardy,2,R,jumping on spot,central,Ingame,League,184,no,Goal,6,6,null,null,ST,moving,0.0610018,0.1075758,0.03115312,0.1590401,0.2285484,0.1739687,4,1,1,1,1,1,1,strong,no,3,normal,no,Right,Club,League,82,Goal,Right,Grey,Green,no,Goal,no,1,2,2,0,1,0,2,6,0,3,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
2204,443,Vardy,2,R,no,central,Ingame,League,193,no,Goal,7,4,null,null,ST,still,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,6,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,55,Goal,Right,Blue,Red,no,Goal,no,1,0,2,0,1,0,2,4,0,12,0,2,0,2,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2205,443,Vardy,2,R,step right,central,Shootout,Cup,185,yes,Goal,6,6,Quarter-Final,Goal,ST,moving,0.06164835,0.1079545,0.03148331,0.1607257,0.2309707,0.1758126,6,1,1,1,1,1,1,normal,no,3,normal,no,Center,Club,Cup,null,Goal,Right,Pink,Green,no,Goal,no,1,3,2,1,0,1,2,6,0,4,0,1,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1
2206,443,Vardy,2,R,rechts geneigt,central,Ingame,League,198,no,Goal,6,6,null,null,ST,moving,0.07005352,0.1128788,0.03577576,0.1826392,0.2624614,0.199783,6,1,1,1,1,1,1,normal,yes,3,normal,no,Left,Club,League,68,Goal,Center,Grey,Red,no,Saved,no,1,3,2,0,1,0,2,6,0,16,0,1,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2207,443,Vardy,2,R,no,central,Ingame,League,188,no,Saved,9,6,null,null,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,5,1,1,1,1,1,1,strong,no,3,normal,no,Right,Club,League,63,Goal,Left,Blue,Yellow,no,Goal,no,1,0,2,0,1,0,1,6,0,7,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2208,443,Vardy,2,R,no,central,Ingame,League,193,no,Goal,8,5,null,null,ST,still,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,4,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,74,Saved,Right,Red,Green,no,Goal,no,1,0,2,0,1,0,2,5,0,12,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3
2209,443,Vardy,2,R,no,central,Ingame,League,193,no,Goal,7,4,null,null,ST,still,0.06682076,0.1109848,0.03412482,0.1742109,0.2503496,0.1905636,4,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,84,Goal,Right,Red,Green,no,Goal,no,1,0,2,0,1,0,2,4,0,12,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
2210,443,Vardy,2,R,no,central,Ingame,League,188,no,Goal,4,4,null,null,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,1,1,1,1,1,1,1,strong,no,3,normal,yes,Right,Club,League,37,Goal,Right,Red,Pink,no,Goal,no,1,0,2,0,1,0,2,4,0,7,0,2,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
