"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_consider_fe_Klaasen2",5.36538138404608,NA,NA,NA,NA
"b_consider_fe_Klaasen3",-25.7689966682228,NA,NA,NA,NA
"b_consider_fe_Klaasen4",-39.1763886828313,NA,NA,NA,NA
"b_consider_fe_Klaasen5",8.05263371881617,NA,NA,NA,NA
"b_consider_fe_Klaasen6",-34.1248118558546,NA,NA,NA,NA
"b_consider_fe_Kolarov2",-17.5583593148424,NA,NA,NA,NA
"b_consider_fe_Kolarov3",1.40981782425588,NA,NA,NA,NA
"b_consider_fe_Kolarov4",-5.50446692343909,NA,NA,NA,NA
"b_consider_fe_Kolarov5",-16.74672469459,NA,NA,NA,NA
"b_consider_fe_Kolarov6",-3.27387084563214,NA,NA,NA,NA
"b_consider_fe_Kramaric2",-18.3812374987418,NA,NA,NA,NA
"b_consider_fe_Kramaric3",-17.9156108273624,NA,NA,NA,NA
"b_consider_fe_Kramaric4",-4.99807940227258,NA,NA,NA,NA
"b_consider_fe_Kramaric5",8.90414274775532,NA,NA,NA,NA
"b_consider_fe_Kramaric6",-3.69778448363357,NA,NA,NA,NA
"b_consider_fe_Kruse2",-4.81481846194162,NA,NA,NA,NA
"b_consider_fe_Kruse3",23.6335036700455,NA,NA,NA,NA
"b_consider_fe_Kruse4",15.4223175127126,NA,NA,NA,NA
"b_consider_fe_Kruse5",-7.20007911977586,NA,NA,NA,NA
"b_consider_fe_Kruse6",16.7708279692324,NA,NA,NA,NA
"b_consider_fe_Lewandowski2",4.39083876041583,NA,NA,NA,NA
"b_consider_fe_Lewandowski3",3.02755920303357,NA,NA,NA,NA
"b_consider_fe_Lewandowski4",-5.34498319325473,NA,NA,NA,NA
"b_consider_fe_Lewandowski5",8.05293857853108,NA,NA,NA,NA
"b_consider_fe_Lewandowski6",-2.73185652254567,NA,NA,NA,NA
"b_consider_fe_Ljajic2",27.4464211019821,NA,NA,NA,NA
"b_consider_fe_Ljajic3",25.1721515726228,NA,NA,NA,NA
"b_consider_fe_Ljajic4",16.8571035653991,NA,NA,NA,NA
"b_consider_fe_Ljajic5",32.4530614616477,NA,NA,NA,NA
"b_consider_fe_Ljajic6",19.1300623876235,NA,NA,NA,NA
"b_consider_fe_Lukaku2",5.75413908448153,NA,NA,NA,NA
"b_consider_fe_Lukaku3",-13.8135991822475,NA,NA,NA,NA
"b_consider_fe_Lukaku4",-3.8651787345976,NA,NA,NA,NA
"b_consider_fe_Lukaku5",9.30048226884704,NA,NA,NA,NA
"b_consider_fe_Lukaku6",-2.68907604900592,NA,NA,NA,NA
"b_consider_fe_Lukebakio2",-19.290033432546,NA,NA,NA,NA
"b_consider_fe_Lukebakio3",-22.7089038128701,NA,NA,NA,NA
"b_consider_fe_Lukebakio4",-5.36500794393509,NA,NA,NA,NA
"b_consider_fe_Lukebakio5",-19.2705817110994,NA,NA,NA,NA
"b_consider_fe_Lukebakio6",-4.13136360723043,NA,NA,NA,NA
"b_consider_fe_Martial2",-22.9017861940953,NA,NA,NA,NA
