ID,playerid,name,foot,moveGK,GKS,Ingso,Competetion,HeiGK,Dec,lpbg,la9,la6,rnoGroup,Solsbgopponent,positiondef,nmovGK,SRGK1,SRGK2,SRGK3,SRGK4,SRGK5,SRGK6,Choice
1400,294,Messi,L,no,central,Ingame,League,190,no,Goal,3,3,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1401,294,Messi,L,jumping on spot,central,Ingame,League,180,no,Goal,9,6,null,null,ST,moving,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,6
1402,294,Messi,L,no,central,Ingame,League,180,no,Goal,9,6,null,null,ST,still,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,6
1403,294,Messi,L,no,central,Ingame,League,188,no,Saved,9,6,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1404,294,Messi,L,no,central,Ingame,UCL,184,no,Goal,9,6,last sixteen,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,5
1405,294,Messi,L,no,central,Ingame,Copa America,191,no,Goal,5,5,Group,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,3
1406,294,Messi,L,no,central,Ingame,League,182,no,Goal,6,3,null,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,3
1407,294,Messi,L,no,central,Ingame,League,188,no,Goal,3,3,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1408,294,Messi,L,no,central,Ingame,Friendly,191,no,Goal,7,4,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1409,294,Messi,L,step right,clearly right,Ingame,Friendly,186,no,Saved,7,4,null,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1410,294,Messi,L,jumping on spot,central,Ingame,League,191,no,Goal,7,4,null,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1411,294,Messi,L,no,central,Ingame,League,187,no,Goal,6,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1412,294,Messi,L,no,central,Ingame,League,188,no,Goal,9,6,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1413,294,Messi,L,jumping on spot,central,Ingame,League,189,no,Goal,4,4,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1414,294,Messi,L,jumping on spot,central,Ingame,WM-Quali,195,no,Goal,7,4,Group,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,6
1415,294,Messi,L,jumping on spot,central,Ingame,UCL,188,no,Goal,6,6,Group,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1416,294,Messi,L,no,central,Ingame,UCL,196,yes,Goal,9,6,Group,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,1
1417,294,Messi,L,jumping on spot,central,Ingame,UCL,190,no,Goal,4,1,Group,null,ST,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1418,294,Messi,L,jumping on spot,central,Ingame,League,184,no,Goal,9,6,null,null,ST,moving,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,3
1419,294,Messi,L,no,central,Ingame,League,185,no,Goal,3,3,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
1420,294,Messi,L,no,central,Ingame,UCL,185,no,Saved,4,4,last sixteen,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,3
1421,294,Messi,L,rechts geneigt,central,Ingame,League,186,no,Goal,3,3,null,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1422,294,Messi,L,no,central,Ingame,UCL,185,no,Goal,7,4,last sixteen,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
1423,294,Messi,L,no,central,Ingame,League,187,no,Saved,9,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1424,294,Messi,L,step left,central,Ingame,WM-Quali,184,no,Saved,7,4,Group,null,ST,moving,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,6
1425,294,Messi,L,no,central,Shootout,Copa America,183,no,Goal,9,6,Semi-Final,Goal,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,3
1426,295,Meyerhöfer,R,jumping on spot,central,Shootout,Cup,187,yes,null,null,null,2,Missed,DF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,3
1427,296,Milevskyi,R,no,central,Shootout,WM,197,no,null,null,null,last sixteen,Saved,ST,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,5
1428,297,Milik,L,no,central,Shootout,EM,183,no,null,null,null,last sixteen,Missed,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,3
1429,297,Milik,L,no,central,Shootout,EM,190,no,Goal,6,3,Quarter-Final,Goal,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1430,298,Mitroglou,L,step forward,central,Shootout,WM,185,no,null,null,null,last sixteen,Goal,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
1431,299,Modeste,R,jumping on spot,central,Ingame,League,187,no,null,null,null,null,null,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1432,300,Modric,R,no,central,Ingame,UCL-Quali,184,no,null,null,null,2,null,MF,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,2
1433,300,Modric,R,no,central,Ingame,UCL-Quali,193,no,null,null,null,3,null,MF,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
1434,300,Modric,R,no,central,Ingame,EL-Quali,197,no,null,null,null,1,null,MF,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,3
1435,300,Modric,R,no,central,Ingame,League,190,no,Goal,3,3,null,null,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1436,300,Modric,R,no,central,Ingame,EM,192,no,Goal,9,6,Group,null,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,5
1437,300,Modric,R,no,central,Shootout,EM,187,no,Goal,8,5,Quarter-Final,null,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1438,300,Modric,R,no,slightly right,Ingame,WM-Quali,185,no,Missed,7,4,Group,null,MF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,5
1439,300,Modric,R,no,central,Ingame,League,188,no,Saved,8,5,null,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,5
1440,300,Modric,R,no,central,Ingame,EL,198,no,Goal,5,5,Group,null,MF,still,0.070053523,0.112878788,0.035775761,0.182639162,0.262461397,0.199782967,6
1441,300,Modric,R,jumping on spot,central,Ingame,EM-Quali,186,no,Goal,9,6,Group,null,MF,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1442,300,Modric,R,no,central,Ingame,WM-Quali,190,no,Goal,7,4,null,null,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1443,300,Modric,R,no,central,Ingame,WM,196,no,Goal,9,6,Group,null,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
1444,300,Modric,R,no,central,Ingame,WM,189,no,Goal,7,4,last sixteen,null,MF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
1445,300,Modric,R,no,central,Shootout,WM,189,no,Saved,9,6,last sixteen,Goal,MF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,5
1446,300,Modric,R,no,central,Shootout,WM,186,no,Goal,8,5,Quarter-Final,Missed,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1447,300,Modric,R,no,central,Ingame,EM-Quali,189,no,Goal,7,4,Group,null,MF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1448,300,Modric,R,jumping on spot,central,Shootout,Cup,188,no,Goal,7,4,Final,Saved,MF,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,1
1449,300,Modric,R,no,central,Ingame,WM-Quali,186,no,Goal,4,1,Group,null,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1450,301,Montolivo,R,no,central,Shootout,EM,196,no,null,null,null,Quarter-Final,Goal,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
1451,302,Moore,R,step right,clearly right,Ingame,WM,193,no,null,null,null,Group,null,DF,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,2
1452,303,Morales,R,no,central,Shootout,Cup,190,yes,null,null,null,Quarter-Final,Goal,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1453,304,Morata,R,no,central,Ingame,EM,191,no,null,null,null,Group,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,1
1454,304,Morata,R,no,central,Shootout,EM,196,no,Saved,4,1,Semi-Final,Goal,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,6
1455,305,Moreno,L,no,central,Shootout,EL,192,no,null,null,null,Final,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
1456,305,Moreno,L,no,central,Ingame,EM,196,no,Goal,7,4,Group,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
1457,305,Moreno,L,no,central,Shootout,EM,183,no,Missed,7,4,Quarter-Final,Saved,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,3
1458,305,Moreno,L,no,central,Shootout,EM,196,no,Goal,3,3,Semi-Final,Goal,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,3
1459,306,Moses,R,links geneigt,central,Ingame,WM,189,no,null,null,null,Group,null,MF,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
1460,307,Moutinho,R,no,central,Shootout,EM,182,no,null,null,null,Semi-Final,Saved,MF,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,4
1461,307,Moutinho,R,no,central,Shootout,EM,190,no,Saved,4,4,Quarter-Final,Goal,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1462,308,Mühl,R,no,central,Shootout,Cup,190,no,null,null,null,2,Missed,DF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,3
1463,309,Müller,R,no,central,Ingame,UCL,184,no,null,null,null,Group,null,MF,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,6
1464,309,Müller,R,null,0,Ingame,League,187,no,Goal,9,6,null,null,MF,null,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1465,309,Müller,R,null,0,Ingame,League,187,no,Goal,7,4,null,null,MF,null,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1466,309,Müller,R,no,central,Ingame,Cup,192,no,Goal,9,6,Final,null,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
1467,309,Müller,R,no,slightly left,Ingame,Cup,188,no,Goal,7,4,1,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1468,309,Müller,R,no,central,Ingame,League,187,no,Goal,9,6,null,null,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,5
1469,309,Müller,R,no,central,Ingame,League,190,no,Saved,5,5,null,null,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1470,309,Müller,R,null,0,Ingame,League,194,no,Goal,4,4,null,null,MF,null,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
1471,309,Müller,R,no,slightly right,Ingame,UCL,186,no,Goal,7,4,Group,null,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1472,309,Müller,R,no,central,Ingame,League,187,no,Goal,7,4,null,null,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1473,309,Müller,R,no,central,Ingame,UCL,190,no,Goal,4,4,last sixteen,null,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,5
1474,309,Müller,R,no,central,Ingame,Cup,180,no,Saved,8,5,Semi-Final,null,MF,still,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,4
1475,309,Müller,R,no,central,Ingame,WM,190,no,Goal,7,4,Group,null,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1476,309,Müller,R,links geneigt,central,Ingame,UCL,186,no,Goal,7,4,Group,null,MF,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,2
1477,309,Müller,R,null,0,Ingame,League,190,no,Goal,2,2,null,null,MF,null,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1478,309,Müller,R,jumping on spot,central,Ingame,UCL,190,no,Goal,9,6,Group,null,MF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1479,309,Müller,R,no,central,Ingame,UCL,186,no,Goal,9,6,Group,null,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1480,309,Müller,R,jumping on spot,central,Ingame,League,192,no,Goal,7,4,null,null,MF,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
1481,309,Müller,R,null,0,Ingame,League,188,no,Goal,7,4,null,null,MF,null,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1482,309,Müller,R,rechts geneigt,central,Ingame,UCL,190,no,Goal,7,4,last sixteen,null,MF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1483,309,Müller,R,no,central,Shootout,Cup,190,no,Goal,4,4,Quarter-Final,null,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1484,309,Müller,R,links geneigt,central,Ingame,League,190,no,Goal,7,4,null,null,MF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,5
1485,309,Müller,R,null,0,Ingame,League,194,yes,Goal,8,5,null,null,MF,null,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
1486,309,Müller,R,links geneigt,central,Ingame,UCL,192,no,Goal,4,4,Group,null,MF,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
1487,309,Müller,R,null,0,Ingame,League,192,no,Goal,9,6,null,null,MF,null,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,3
1488,309,Müller,R,no,central,Ingame,League,187,no,Missed,3,3,null,null,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1489,309,Müller,R,links geneigt,central,Ingame,EM-Quali,188,no,Goal,9,6,Group,null,MF,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1490,309,Müller,R,no,slightly left,Ingame,League,192,no,Goal,9,6,null,null,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
1491,309,Müller,R,no,central,Ingame,UCL,188,no,Goal,9,6,Group,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1492,309,Müller,R,jumping on spot,central,Ingame,League,188,no,Missed,9,6,null,null,MF,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1493,309,Müller,R,rechts geneigt,central,Ingame,Cup,186,no,Goal,9,6,Quarter-Final,null,MF,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,6
1494,309,Müller,R,jumping left and right,central,Ingame,Cup,190,no,Saved,6,6,Semi-Final,null,MF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1495,309,Müller,R,no,central,Ingame,UCL,188,no,Goal,7,4,Semi-Final,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,1
1496,309,Müller,R,no,central,Shootout,Cup,187,no,Saved,4,1,Final,Goal,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,1
1497,309,Müller,R,no,slightly right,Shootout,EM,192,no,Goal,1,1,Quarter-Final,Missed,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
1498,309,Müller,R,step left,slightly left,Ingame,Cup,194,no,Saved,9,6,2,null,MF,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,2
1499,309,Müller,R,no,central,Ingame,Cup,194,no,Missed,2,2,2,null,MF,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,3
1500,309,Müller,R,no,central,Ingame,Cup,188,no,Goal,3,3,1,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1501,309,Müller,R,no,central,Ingame,League,192,no,Goal,7,4,null,null,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
1502,309,Müller,R,no,central,Ingame,UCL,188,no,Goal,9,6,Group,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1503,309,Müller,R,jumping on spot,central,Shootout,Cup,190,no,Goal,6,6,2,Goal,MF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,1
1504,310,Muriel,R,no,central,Shootout,WM,185,no,null,null,null,last sixteen,Goal,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
1505,311,Mutu,R,no,central,Ingame,EM,192,no,null,null,null,Group,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,5
1506,312,Nani,R,no,central,Shootout,EM,182,no,null,null,null,Semi-Final,Goal,MF,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,1
1507,312,Nani,R,no,central,Shootout,EM,190,no,null,null,null,Quarter-Final,Goal,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,3
1508,313,Nastasic,L,jumping on spot,central,Shootout,Cup,192,no,null,null,null,2,Goal,DF,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
1509,314,Necid,R,jumping on spot,central,Ingame,EM,191,no,null,null,null,Group,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,2
1510,315,Neuville,R,no,central,Shootout,WM,186,no,null,null,null,Quarter-Final,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,3
1511,316,Neymar,R,step right,central,Ingame,WM,193,no,null,null,null,Group,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,1
1512,316,Neymar,R,no,central,Shootout,WM,184,no,Goal,4,1,last sixteen,Goal,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
1513,317,Niakhaté,R,no,central,Ingame,League,195,no,null,null,null,null,null,DF,still,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,6
1514,318,Niang,R,jumping left and right,slightly right,Ingame,League,191,no,null,null,null,null,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1515,318,Niang,R,step left,slightly left,Ingame,League,195,no,Saved,4,4,null,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,1
1516,318,Niang,R,no,central,Ingame,League,186,no,Goal,1,1,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,3
1517,318,Niang,R,no,central,Ingame,League,193,no,Goal,6,3,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
1518,318,Niang,R,no,central,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,1
1519,318,Niang,R,no,central,Ingame,League,196,no,Saved,4,1,null,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,6
1520,318,Niang,R,links geneigt,central,Ingame,League,185,no,Saved,9,6,null,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
1521,318,Niang,R,links geneigt,central,Shootout,Cup,186,no,Goal,9,6,Quarter-Final,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,6
1522,318,Niang,R,step right,central,Shootout,Cup,195,no,Goal,9,6,Final,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,4
